Category,City,Country,Customer ID,Customer Name,Discount,Number of Records,Order Date,Order ID,Person,Postal Code,Product ID,Product Name,Profit,Quantity,Region (People),Region,Row ID,Sales,Segment,Ship Date,Ship Mode,State1,Sub-Category
Technology,Philadelphia,United States,KT-16480,Kean Thornton,0.4,1,5/8/2016,CA-2016-116666,Chuck Magee,19134,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,$240,5,East,East,8800,1799.97,Consumer,5/10/2016,First Class,Pennsylvania,Copiers
Office Supplies,Chicago,United States,CS-12250,Chris Selesnick,0.2,1,11/23/2019,CA-2019-148992,Kelly Williams,60623,OFF-PA-10004285,Xerox 1959,$4,2,Central,Central,8801,10.688,Corporate,11/27/2019,Standard Class,Illinois,Paper
Technology,Oklahoma City,United States,AB-10015,Aaron Bergman,0,1,11/10/2018,CA-2018-140935,Kelly Williams,73120,TEC-PH-10000562,Samsung Convoy 3,$62,2,Central,Central,8802,221.98,Consumer,11/12/2018,First Class,Oklahoma,Phones
Furniture,Oklahoma City,United States,AB-10015,Aaron Bergman,0,1,11/10/2018,CA-2018-140935,Kelly Williams,73120,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",$55,2,Central,Central,8803,341.96,Consumer,11/12/2018,First Class,Oklahoma,Bookcases
Technology,New York City,United States,AH-10030,Aaron Hawkins,0,1,12/31/2016,CA-2016-157644,Chuck Magee,10035,TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",$11,3,East,East,8804,34.77,Corporate,1/1/2017,First Class,New York,Accessories
Office Supplies,New York City,United States,AH-10030,Aaron Hawkins,0,1,12/31/2016,CA-2016-157644,Chuck Magee,10035,OFF-LA-10003148,Avery 51,$9,3,East,East,8805,18.9,Corporate,1/1/2017,First Class,New York,Labels
Office Supplies,Salt Lake City,United States,DO-13435,Denny Ordway,0.2,1,8/19/2019,US-2019-100398,Anna Andreadi,84106,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",$37,3,West,West,8806,102.72,Consumer,8/23/2019,Standard Class,Utah,Binders
Furniture,Utica,United States,MC-17590,Matt Collister,0,1,9/12/2018,CA-2018-113082,Chuck Magee,13501,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",$15,2,East,East,8807,40.48,Corporate,9/16/2018,Standard Class,New York,Furnishings
Office Supplies,Philadelphia,United States,JF-15190,Jamie Frazer,0.7,1,10/26/2019,US-2019-110646,Chuck Magee,19134,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",-$28,3,East,East,8808,33.282,Consumer,10/31/2019,Standard Class,Pennsylvania,Binders
Technology,Philadelphia,United States,JF-15190,Jamie Frazer,0.4,1,10/26/2019,US-2019-110646,Chuck Magee,19134,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,$20,5,East,East,8809,118.65,Consumer,10/31/2019,Standard Class,Pennsylvania,Phones
Office Supplies,Philadelphia,United States,JF-15190,Jamie Frazer,0.2,1,10/26/2019,US-2019-110646,Chuck Magee,19134,OFF-LA-10001404,Avery 517,$5,5,East,East,8810,14.76,Consumer,10/31/2019,Standard Class,Pennsylvania,Labels
Office Supplies,Los Angeles,United States,SM-20950,Suzanne McNair,0,1,5/30/2019,CA-2019-120614,Anna Andreadi,90004,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",$18,4,West,West,8811,37.52,Corporate,6/4/2019,Standard Class,California,Paper
Office Supplies,Jackson,United States,SP-20650,Stephanie Phelps,0.1,1,3/8/2018,US-2018-140172,Kelly Williams,49201,OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,$48,3,Central,Central,8812,207.144,Corporate,3/13/2018,Standard Class,Michigan,Appliances
Office Supplies,Jackson,United States,SP-20650,Stephanie Phelps,0,1,3/8/2018,US-2018-140172,Kelly Williams,49201,OFF-AR-10002766,Prang Drawing Pencil Set,$4,5,Central,Central,8813,13.9,Corporate,3/13/2018,Standard Class,Michigan,Art
Furniture,Glendale,United States,CK-12760,Cyma Kinney,0.2,1,7/26/2017,CA-2017-127754,Anna Andreadi,85301,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,$13,3,West,West,8814,266.352,Corporate,7/31/2017,Standard Class,Arizona,Chairs
Technology,Wilmington,United States,PW-19240,Pierre Wener,0,1,11/23/2017,CA-2017-144274,Chuck Magee,19805,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,$89,2,East,East,8815,307.98,Consumer,11/25/2017,Second Class,Delaware,Phones
Office Supplies,Wilmington,United States,PW-19240,Pierre Wener,0,1,11/23/2017,CA-2017-144274,Chuck Magee,19805,OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",$21,6,East,East,8816,44.1,Consumer,11/25/2017,Second Class,Delaware,Paper
Office Supplies,Wilmington,United States,PW-19240,Pierre Wener,0,1,11/23/2017,CA-2017-144274,Chuck Magee,19805,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",$6,4,East,East,8817,13.12,Consumer,11/25/2017,Second Class,Delaware,Art
Office Supplies,Wilmington,United States,PW-19240,Pierre Wener,0,1,11/23/2017,CA-2017-144274,Chuck Magee,19805,OFF-EN-10003286,Staple envelope,$8,2,East,East,8818,16.56,Consumer,11/25/2017,Second Class,Delaware,Envelopes
Office Supplies,Wilmington,United States,PW-19240,Pierre Wener,0,1,11/23/2017,CA-2017-144274,Chuck Magee,19805,OFF-PA-10003441,Xerox 226,$19,6,East,East,8819,38.88,Consumer,11/25/2017,Second Class,Delaware,Paper
Office Supplies,Austin,United States,EB-14170,Evan Bailliet,0.2,1,11/28/2017,CA-2017-142930,Kelly Williams,78745,OFF-PA-10003395,Xerox 1941,$117,4,Central,Central,8820,335.52,Consumer,12/2/2017,Standard Class,Texas,Paper
Technology,Orlando,United States,DK-13090,Dave Kipp,0.2,1,11/3/2019,CA-2019-100622,Cassandra Brandow,32839,TEC-CO-10003236,Canon Image Class D660 Copier,$312,2,South,South,8821,959.984,Consumer,11/7/2019,Standard Class,Florida,Copiers
Office Supplies,Orlando,United States,DK-13090,Dave Kipp,0.7,1,11/3/2019,CA-2019-100622,Cassandra Brandow,32839,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-$3,2,South,South,8822,4.086,Consumer,11/7/2019,Standard Class,Florida,Binders
Office Supplies,Orlando,United States,DK-13090,Dave Kipp,0.2,1,11/3/2019,CA-2019-100622,Cassandra Brandow,32839,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,$4,2,South,South,8823,55.984,Consumer,11/7/2019,Standard Class,Florida,Art
Office Supplies,Orlando,United States,DK-13090,Dave Kipp,0.2,1,11/3/2019,CA-2019-100622,Cassandra Brandow,32839,OFF-PA-10002947,Xerox 1923,$4,2,South,South,8824,10.688,Consumer,11/7/2019,Standard Class,Florida,Paper
Office Supplies,Reading,United States,TB-21055,Ted Butterfield,0.2,1,3/21/2019,CA-2019-117156,Chuck Magee,19601,OFF-EN-10003845,Colored Envelopes,$3,3,East,East,8825,8.856,Consumer,3/23/2019,Second Class,Pennsylvania,Envelopes
Office Supplies,Philadelphia,United States,AG-10900,Arthur Gainer,0.2,1,12/19/2017,CA-2017-115399,Chuck Magee,19134,OFF-LA-10003190,Avery 474,$3,3,East,East,8826,6.912,Consumer,12/22/2017,First Class,Pennsylvania,Labels
Office Supplies,Houston,United States,SC-20020,Sam Craven,0.2,1,4/2/2016,US-2016-157847,Kelly Williams,77095,OFF-PA-10002986,Xerox 1898,$9,5,Central,Central,8827,26.72,Consumer,4/6/2016,Second Class,Texas,Paper
Office Supplies,Houston,United States,SC-20020,Sam Craven,0.2,1,4/2/2016,US-2016-157847,Kelly Williams,77095,OFF-PA-10001593,Xerox 1947,$10,7,Central,Central,8828,33.488,Consumer,4/6/2016,Second Class,Texas,Paper
Office Supplies,Saint Charles,United States,BB-11545,Brenda Bowman,0,1,6/5/2017,CA-2017-115168,Kelly Williams,63301,OFF-PA-10000528,Xerox 1981,$5,2,Central,Central,8829,10.56,Corporate,6/9/2017,Standard Class,Missouri,Paper
Office Supplies,Indianapolis,United States,VP-21760,Victoria Pisteka,0,1,10/6/2016,CA-2016-109680,Kelly Williams,46203,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,$54,2,Central,Central,8830,386.34,Corporate,10/9/2016,First Class,Indiana,Storage
Office Supplies,Seattle,United States,RP-19270,Rachel Payne,0.2,1,8/21/2018,CA-2018-167983,Anna Andreadi,98115,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,$12,10,West,West,8831,33.44,Corporate,8/24/2018,Second Class,Washington,Binders
Furniture,Harrisonburg,United States,DH-13675,Duane Huffman,0,1,11/15/2017,CA-2017-145324,Cassandra Brandow,22801,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,$14,2,South,South,8832,39.96,Home Office,11/19/2017,Standard Class,Virginia,Furnishings
Office Supplies,Rochester,United States,SW-20455,Shaun Weien,0.2,1,6/22/2017,CA-2017-153423,Chuck Magee,14609,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,$457,2,East,East,8833,1217.568,Consumer,6/27/2017,Standard Class,New York,Binders
Office Supplies,Sandy Springs,United States,KF-16285,Karen Ferguson,0,1,9/24/2019,US-2019-132675,Cassandra Brandow,30328,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",$4,1,South,South,8834,15.51,Home Office,9/28/2019,Standard Class,Georgia,Storage
Technology,Sandy Springs,United States,KF-16285,Karen Ferguson,0,1,9/24/2019,US-2019-132675,Cassandra Brandow,30328,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,$25,2,South,South,8835,89.9,Home Office,9/28/2019,Standard Class,Georgia,Phones
Office Supplies,Sandy Springs,United States,KF-16285,Karen Ferguson,0,1,9/24/2019,US-2019-132675,Cassandra Brandow,30328,OFF-AR-10000614,Barrel Sharpener,$4,4,South,South,8836,14.28,Home Office,9/28/2019,Standard Class,Georgia,Art
Office Supplies,Sandy Springs,United States,KF-16285,Karen Ferguson,0,1,9/24/2019,US-2019-132675,Cassandra Brandow,30328,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",$5,3,South,South,8837,12.72,Home Office,9/28/2019,Standard Class,Georgia,Art
Office Supplies,Sandy Springs,United States,KF-16285,Karen Ferguson,0,1,9/24/2019,US-2019-132675,Cassandra Brandow,30328,OFF-LA-10003766,Self-Adhesive Removable Labels,$8,5,South,South,8838,15.75,Home Office,9/28/2019,Standard Class,Georgia,Labels
Office Supplies,Los Angeles,United States,FH-14275,Frank Hawley,0,1,4/6/2016,CA-2016-153808,Anna Andreadi,90004,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,$18,3,West,West,8839,70.95,Corporate,4/10/2016,Second Class,California,Art
Office Supplies,Los Angeles,United States,FH-14275,Frank Hawley,0.2,1,4/6/2016,CA-2016-153808,Anna Andreadi,90004,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$24,2,West,West,8840,65.568,Corporate,4/10/2016,Second Class,California,Binders
Technology,Los Angeles,United States,FH-14275,Frank Hawley,0,1,4/6/2016,CA-2016-153808,Anna Andreadi,90004,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,$132,3,West,West,8841,299.97,Corporate,4/10/2016,Second Class,California,Accessories
Technology,San Francisco,United States,JR-16210,Justin Ritter,0,1,2/9/2018,US-2018-112396,Anna Andreadi,94110,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$40,3,West,West,8842,89.97,Corporate,2/13/2018,Standard Class,California,Accessories
Technology,San Francisco,United States,JR-16210,Justin Ritter,0,1,2/9/2018,US-2018-112396,Anna Andreadi,94110,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,$11,2,West,West,8843,31.86,Corporate,2/13/2018,Standard Class,California,Accessories
Office Supplies,Minneapolis,United States,JC-16105,Julie Creighton,0,1,11/18/2016,CA-2016-141173,Kelly Williams,55407,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,$17,5,Central,Central,8844,67.15,Corporate,11/20/2016,Second Class,Minnesota,Storage
Office Supplies,Columbus,United States,BP-11290,Beth Paige,0.7,1,12/18/2019,CA-2019-156664,Chuck Magee,43229,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",-$6,3,East,East,8845,7.236,Consumer,12/23/2019,Standard Class,Ohio,Binders
Office Supplies,Columbus,United States,BP-11290,Beth Paige,0.2,1,12/18/2019,CA-2019-156664,Chuck Magee,43229,OFF-FA-10002988,Ideal Clamps,$2,3,East,East,8846,4.824,Consumer,12/23/2019,Standard Class,Ohio,Fasteners
Office Supplies,Columbus,United States,BP-11290,Beth Paige,0.2,1,12/18/2019,CA-2019-156664,Chuck Magee,43229,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",$30,5,East,East,8847,91.36,Consumer,12/23/2019,Standard Class,Ohio,Paper
Office Supplies,Columbus,United States,BP-11290,Beth Paige,0.2,1,12/18/2019,CA-2019-156664,Chuck Magee,43229,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,$13,2,East,East,8848,130.112,Consumer,12/23/2019,Standard Class,Ohio,Appliances
Technology,Raleigh,United States,FA-14230,Frank Atkinson,0.2,1,7/2/2017,CA-2017-140718,Cassandra Brandow,27604,TEC-PH-10003505,Geemarc AmpliPOWER60,$8,1,South,South,8849,74.24,Corporate,7/4/2017,First Class,North Carolina,Phones
Furniture,Raleigh,United States,FA-14230,Frank Atkinson,0.2,1,7/2/2017,CA-2017-140718,Cassandra Brandow,27604,FUR-FU-10000076,24-Hour Round Wall Clock,$46,10,South,South,8850,159.84,Corporate,7/4/2017,First Class,North Carolina,Furnishings
Office Supplies,Raleigh,United States,FA-14230,Frank Atkinson,0.7,1,7/2/2017,CA-2017-140718,Cassandra Brandow,27604,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,-$2,2,South,South,8851,2.892,Corporate,7/4/2017,First Class,North Carolina,Binders
Office Supplies,Raleigh,United States,FA-14230,Frank Atkinson,0.2,1,7/2/2017,CA-2017-140718,Cassandra Brandow,27604,OFF-PA-10002250,Things To Do Today Pad,$3,2,South,South,8852,9.392,Corporate,7/4/2017,First Class,North Carolina,Paper
Office Supplies,New York City,United States,DN-13690,Duane Noonan,0,1,10/8/2016,CA-2016-119977,Chuck Magee,10011,OFF-PA-10003823,Xerox 197,$56,4,East,East,8853,123.92,Consumer,10/13/2016,Second Class,New York,Paper
Office Supplies,Philadelphia,United States,FO-14305,Frank Olsen,0.2,1,9/22/2017,US-2017-115343,Chuck Magee,19143,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",$6,5,East,East,8854,55.6,Consumer,9/25/2017,First Class,Pennsylvania,Supplies
Technology,Philadelphia,United States,FO-14305,Frank Olsen,0.2,1,9/22/2017,US-2017-115343,Chuck Magee,19143,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,-$8,3,East,East,8855,617.976,Consumer,9/25/2017,First Class,Pennsylvania,Accessories
Office Supplies,Meridian,United States,DP-13105,Dave Poirier,0.2,1,12/24/2019,CA-2019-163671,Anna Andreadi,83642,OFF-BI-10001679,GBC Instant Index System for Binding Systems,$8,3,West,West,8856,21.312,Corporate,12/30/2019,Standard Class,Idaho,Binders
Technology,Sacramento,United States,JW-15220,Jane Waco,0,1,10/13/2019,CA-2019-135909,Anna Andreadi,95823,TEC-AC-10002335,Logitech Media Keyboard K200,$40,6,West,West,8857,209.94,Corporate,10/20/2019,Standard Class,California,Accessories
Technology,Sacramento,United States,JW-15220,Jane Waco,0.2,1,10/13/2019,CA-2019-135909,Anna Andreadi,95823,TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,-$8,2,West,West,8858,31.984,Corporate,10/20/2019,Standard Class,California,Phones
Office Supplies,Sacramento,United States,JW-15220,Jane Waco,0.2,1,10/13/2019,CA-2019-135909,Anna Andreadi,95823,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"$1,906",5,West,West,8859,5083.96,Corporate,10/20/2019,Standard Class,California,Binders
Technology,Charlotte,United States,TT-21460,Tonja Turnell,0.2,1,8/20/2019,US-2019-114356,Cassandra Brandow,28205,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,$4,1,South,South,8860,35.96,Home Office,8/26/2019,Standard Class,North Carolina,Phones
Office Supplies,Paterson,United States,SN-20560,Skye Norling,0,1,9/11/2017,CA-2017-125934,Chuck Magee,07501,OFF-LA-10000414,Avery 503,$15,3,East,East,8861,31.05,Home Office,9/18/2017,Standard Class,New Jersey,Labels
Furniture,Paterson,United States,SN-20560,Skye Norling,0,1,9/11/2017,CA-2017-125934,Chuck Magee,07501,FUR-FU-10002107,Eldon Pizzaz Desk Accessories,$4,4,East,East,8862,8.92,Home Office,9/18/2017,Standard Class,New Jersey,Furnishings
Office Supplies,Paterson,United States,SN-20560,Skye Norling,0,1,9/11/2017,CA-2017-125934,Chuck Magee,07501,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,$96,4,East,East,8863,209.6,Home Office,9/18/2017,Standard Class,New Jersey,Binders
Office Supplies,Paterson,United States,SN-20560,Skye Norling,0,1,9/11/2017,CA-2017-125934,Chuck Magee,07501,OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,$30,4,East,East,8864,111.04,Home Office,9/18/2017,Standard Class,New Jersey,Appliances
Office Supplies,Paterson,United States,SN-20560,Skye Norling,0,1,9/11/2017,CA-2017-125934,Chuck Magee,07501,OFF-PA-10000556,Xerox 208,$19,6,East,East,8865,38.88,Home Office,9/18/2017,Standard Class,New Jersey,Paper
Office Supplies,Arlington,United States,JM-15865,John Murray,0,1,12/20/2017,CA-2017-158148,Cassandra Brandow,22204,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,$11,3,South,South,8866,36.27,Consumer,12/26/2017,Standard Class,Virginia,Appliances
Furniture,Chicago,United States,SB-20185,Sarah Brown,0.3,1,9/20/2016,CA-2016-120411,Kelly Williams,60653,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",-$70,5,Central,Central,8867,493.43,Consumer,9/23/2016,First Class,Illinois,Bookcases
Technology,Chicago,United States,SB-20185,Sarah Brown,0.2,1,9/20/2016,CA-2016-120411,Kelly Williams,60653,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,$3,2,Central,Central,8868,11.12,Consumer,9/23/2016,First Class,Illinois,Phones
Technology,San Diego,United States,CC-12475,Cindy Chapman,0.2,1,11/4/2018,CA-2018-158260,Anna Andreadi,92037,TEC-MA-10003176,Okidata B400 Printer,$77,2,West,West,8869,686.4,Consumer,11/8/2018,Standard Class,California,Machines
Office Supplies,Seattle,United States,SH-19975,Sally Hughsby,0.2,1,12/1/2019,CA-2019-101805,Anna Andreadi,98105,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,$5,5,West,West,8870,15.92,Corporate,12/6/2019,Standard Class,Washington,Binders
Furniture,Seattle,United States,SH-19975,Sally Hughsby,0,1,12/1/2019,CA-2019-101805,Anna Andreadi,98105,FUR-FU-10000023,Eldon Wave Desk Accessories,$31,12,West,West,8871,70.68,Corporate,12/6/2019,Standard Class,Washington,Furnishings
Office Supplies,Seattle,United States,SH-19975,Sally Hughsby,0,1,12/1/2019,CA-2019-101805,Anna Andreadi,98105,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",$5,4,West,West,8872,541.24,Corporate,12/6/2019,Standard Class,Washington,Storage
Technology,Columbus,United States,RB-19435,Richard Bierner,0.7,1,10/10/2016,US-2016-105137,Chuck Magee,43229,TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,-$71,2,East,East,8873,101.994,Consumer,10/10/2016,Same Day,Ohio,Machines
Office Supplies,Columbus,United States,RB-19435,Richard Bierner,0.7,1,10/10/2016,US-2016-105137,Chuck Magee,43229,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",-$13,2,East,East,8874,18.264,Consumer,10/10/2016,Same Day,Ohio,Binders
Office Supplies,Houston,United States,TC-21295,Toby Carlisle,0.8,1,11/14/2019,CA-2019-142489,Kelly Williams,77095,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,-$33,5,Central,Central,8875,21.99,Consumer,11/16/2019,Second Class,Texas,Binders
Office Supplies,Irving,United States,CT-11995,Carol Triggs,0.2,1,8/13/2018,US-2018-141264,Kelly Williams,75061,OFF-SU-10003505,Premier Electric Letter Opener,-$35,2,Central,Central,8876,185.376,Consumer,8/19/2018,Standard Class,Texas,Supplies
Office Supplies,Irving,United States,CT-11995,Carol Triggs,0.8,1,8/13/2018,US-2018-141264,Kelly Williams,75061,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,-$153,1,Central,Central,8877,58.924,Consumer,8/19/2018,Standard Class,Texas,Appliances
Technology,Morristown,United States,GZ-14470,Gary Zandusky,0,1,9/17/2019,CA-2019-126928,Chuck Magee,07960,TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,$226,4,East,East,8878,480,Consumer,9/23/2019,Standard Class,New Jersey,Machines
Office Supplies,Morristown,United States,GZ-14470,Gary Zandusky,0,1,9/17/2019,CA-2019-126928,Chuck Magee,07960,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",$10,3,East,East,8879,34.05,Consumer,9/23/2019,Standard Class,New Jersey,Storage
